source_log,raw_frame_id,target_keyframe,user_command,processed_command,label,row_type,bot_lost,rmse,tx,ty,tz,qw,qx,qy,qz,sim_score
rep_dinning,35,38,forward,forward,forward,selected_frame_duplicate_next_target,False,0.25245556079352316,0.024208253285079584,-0.005164497115034972,0.18647121914633136,0.9998235699611577,0.0005928130501246964,0.018770932936509516,-0.00035999931546257187,0.919725775718689
rep_dinning,36,38,forward,forward,forward,regular_motion,False,0.5073956003485305,-0.06250632543489537,-0.002153428854796108,0.1404715279180424,0.9999380847377057,-0.00022347437985285813,0.0110664717926731,0.001144531499284139,0.9418675899505615
rep_dinning,37,38,right,right,right,regular_motion,False,0.23339197031998682,0.006466477370947521,0.0021491006395144563,-0.019789487754294566,0.9998482734972287,-0.0005006793962203655,0.01739244804441012,0.0008258666818743408,0.9545885324478149
rep_dinning,38,38,right,update_memory,update,selected_frame_update,False,7.700622972475147e-16,-1.1102230246251565e-16,1.1102230246251565e-16,-4.440892098500626e-16,-0.9999999999999999,-0.0,3.626090484653666e-17,-8.146708965261327e-18,1.0
rep_dinning,38,40,right,right,right,selected_frame_duplicate_next_target,False,0.17062381785650405,-0.011936498801877082,-0.0014034169617687664,0.01682927974500581,0.9994084907650163,0.00017255333159349275,0.03438951217036655,-1.627342818004223e-05,0.9198582172393799
rep_dinning,39,40,right,right,right,regular_motion,False,0.3112347826329418,0.008435018459704513,0.012696940487448072,-0.018550789183577,0.9998342144854373,-0.0022192735114157226,0.018056086300864978,0.0007720860482684137,0.9511604309082031
rep_dinning,40,40,right,update_memory,update,selected_frame_update,False,1.259562257355049e-15,-5.551115123125783e-16,-3.0531133177191805e-16,4.440892098500626e-16,0.9999999999999999,2.7755575615628907e-17,-3.8745981993672056e-16,-1.839545723917682e-16,1.0
rep_dinning,40,43,right,right,right,selected_frame_duplicate_next_target,False,0.41833813865619496,0.004149329510231725,-0.0009599850564332435,0.01699618890330612,0.9986182149327978,0.0008196051816383138,0.05252921783701413,-0.0012924106194985947,0.8939652442932129
rep_dinning,41,43,right,right,right,regular_motion,False,0.5234587631652109,-0.045362672920740366,-0.03389450710225156,0.025819254216094656,0.9994788690713465,0.005255480956105643,0.031772771757324375,-0.00220480716592908,0.9174017906188965
rep_dinning,42,43,right,right,right,regular_motion,False,0.5611404902808305,-0.030942801266769182,-0.024931044872843505,0.03963586743089653,0.9998629335199756,0.0036727766756079402,0.01602583820434352,-0.0019486903725359221,0.948438823223114
rep_dinning,43,43,right,update_memory,update,selected_frame_update,False,1.971198260058816e-15,-6.661338147750939e-16,5.551115123125783e-17,1.7763568394002505e-15,-1.0,1.185858948580957e-16,-2.976538116248311e-17,-1.292833108713791e-16,1.0
rep_dinning,43,45,right,right,right,selected_frame_duplicate_next_target,False,0.6100651623811757,0.048782333247942566,0.026185877553938863,-0.026938539012898666,0.9992731789781938,-0.003241676680727938,0.037965008911374415,0.0011240131102863045,0.9228078126907349
rep_dinning,44,45,right,right,right,regular_motion,False,0.3705706798880871,0.04486889225739388,0.0024536489724966137,-0.01551778918003821,0.9997816861335898,-0.0005219487844575264,0.02088336691481702,0.00043889365854923184,0.9525938630104065
rep_dinning,45,45,right,update_memory,update,selected_frame_update,False,9.287766187450654e-16,-5.551115123125783e-16,-3.885780586188048e-16,-4.440892098500626e-16,0.9999999999999998,3.21108261141868e-17,6.400770294125124e-18,8.156706892745617e-17,1.0
rep_dinning,45,47,right,right,right,selected_frame_duplicate_next_target,False,0.2846144656883193,0.014782730065018068,-0.012276778457609383,-0.0060075153992587005,0.9993270924086697,0.0019500803716482366,0.03662344145913851,-0.0005320716746064191,0.8844377994537354
rep_dinning,46,47,right,right,right,regular_motion,False,0.3514329816810818,0.02889464304453715,-0.0038933760149317265,0.01934169459340307,0.9997926426738637,0.0012666518306500949,0.020307504396933684,-0.0008200692169041515,0.9254199862480164
rep_dinning,47,47,right,update_memory,update,selected_frame_update,False,7.414516391843077e-16,3.3306690738754696e-16,-2.7755575615628914e-16,0.0,0.9999999999999999,-0.0,9.438816692026615e-17,1.8324392717928624e-16,0.9999999403953552
rep_dinning,47,49,right,right,right,selected_frame_duplicate_next_target,False,0.5005563153081699,0.0014183196225687755,0.010666360709071121,-0.03513945380308847,0.9993977257826961,-0.0015910868099960293,0.03464705325748693,0.0011116850770904636,0.9052606225013733
rep_dinning,48,49,right,right,right,regular_motion,False,0.4987899806426796,-0.0028059681989156537,0.008704113902028576,-0.03648899259683214,0.9998592588371984,-0.0013517313747417425,0.016706445509774643,0.0007280235218006214,0.9312021732330322
rep_dinning,49,49,forward,update_memory,update,selected_frame_update,False,1.3833236359117111e-15,2.220446049250313e-16,-8.326672684688674e-16,4.440892098500626e-16,1.0,6.810707506331852e-17,8.723054790729634e-17,3.02191978087584e-17,0.9999999403953552
rep_dinning,49,51,forward,forward,forward,selected_frame_duplicate_next_target,False,0.6506498125757836,-0.039856187525404874,-0.021821041091242555,0.2862842087484827,-0.9999921791497905,-0.0032989354945727515,0.001734393967452754,0.0013230802778797068,0.9024359583854675
rep_dinning,50,51,forward,forward,forward,regular_motion,False,0.30106820291105235,0.029162641652949572,0.012758674253430136,0.08914221273183731,0.9999955167093517,-0.0016538008843406666,0.0024832777219741483,0.00025462833342067493,0.9352316856384277
rep_dinning,51,51,right,update_memory,update,selected_frame_update,False,9.559408354760089e-16,1.1102230246251565e-16,-5.551115123125783e-17,4.440892098500626e-16,-1.0000000000000002,2.6518829878250578e-17,-2.356703716264518e-16,4.301588921948296e-16,1.0
rep_dinning,51,53,right,right,right,selected_frame_duplicate_next_target,False,0.4752095487377782,0.03398340294801461,-0.013103522924225897,0.12017981645472409,0.9997883337309413,0.0024929050737364264,0.020230173425478053,-0.0027952178763707048,0.9202096462249756
rep_dinning,52,53,forward,forward,forward,regular_motion,False,0.34155620983247503,-0.024046230907673216,-0.0032402621838069634,0.12736496221408844,-0.9999973179591529,-0.00022319644185328134,0.0022733423376935457,-0.00038232507769061337,0.9361612200737
rep_dinning,53,53,right,update_memory,update,selected_frame_update,False,2.0020814110968536e-15,-4.440892098500626e-16,-5.551115123125783e-16,2.220446049250313e-15,-1.0000000000000002,-5.564101655084974e-17,-1.195040143551668e-16,2.3623709701990127e-16,1.0
rep_dinning,53,55,right,right,right,selected_frame_duplicate_next_target,False,0.6872091106998334,-0.04738403690018278,0.01059272725248428,0.02077728207513685,0.9995314804625242,-0.0013123533788036701,0.03054849529965361,0.001373582152597754,0.9186214208602905
rep_dinning,54,55,right,right,right,regular_motion,False,0.31959453374657965,-0.005083758303164099,0.004376457896731689,-0.0061748657100095805,0.9998626352198479,-0.001008109804582708,0.01654226409381567,0.00021887095187014225,0.950114369392395
rep_dinning,55,55,right,update_memory,update,selected_frame_update,False,7.424568831028761e-16,-5.551115123125783e-16,2.7755575615628914e-16,0.0,-1.0000000000000002,9.001152465815756e-17,-5.212377648612183e-17,2.278921031295979e-16,1.0000001192092896
rep_dinning,55,58,right,right,right,selected_frame_duplicate_next_target,False,0.506273346745968,-0.04992980470589281,-0.005091120577582431,0.14135183751180813,0.9995117305431942,0.0008692123176436632,0.031220291446995268,0.0009156300895032232,0.9183511137962341
rep_dinning,56,58,right,right,right,regular_motion,False,0.6911128410269367,-0.026231106407259785,-0.01571681357378793,0.08503387406900842,0.9998883817023798,0.0014458132346529214,0.01484472539007357,0.000876292634253854,0.9452069401741028
rep_dinning,57,58,forward,forward,forward,regular_motion,False,0.4205642743007219,-0.041179971669372706,0.007056210321927547,0.13357101958506723,-0.9999949942919216,0.0004919148066371642,0.0030232868347756145,-0.0007931882737323396,0.9376546740531921
rep_dinning,58,58,forward,update_memory,update,selected_frame_update,False,8.503088248954099e-16,4.440892098500626e-16,4.996003610813204e-16,4.440892098500626e-16,-0.9999999999999998,-0.0,-8.249355630379714e-17,1.0886523858714687e-16,1.0
rep_dinning,58,61,forward,forward,forward,selected_frame_duplicate_next_target,False,0.45085859042823917,-0.021767498859830536,0.025914271664718824,0.0693131499491364,0.9995059911516737,-0.002928570548080308,0.03129157060510687,0.00018637467855809554,0.9061561822891235
rep_dinning,59,61,right,right,right,regular_motion,False,0.448829755513166,0.0315746223444906,0.021812675293905043,-0.022286931047621472,0.9992935120691965,-0.002288282650176897,0.037507368591153216,-0.0006616647870422422,0.9224367737770081
rep_dinning,60,61,right,right,right,regular_motion,False,0.3929530088631532,-0.04833058539246188,0.044332482725717715,-0.0249291709910473,0.9999070821223279,-0.005394138202673903,0.012486201623666612,0.0009083852020793626,0.9502549171447754
rep_dinning,61,61,forward,update_memory,update,selected_frame_update,False,1.92194757939819e-15,-3.3306690738754696e-16,3.885780586188048e-16,-2.220446049250313e-15,-0.9999999999999999,8.21231299613731e-17,2.3067849506914667e-17,-1.975083799963344e-17,1.0
rep_dinning,61,62,forward,forward,forward,selected_frame_duplicate_next_target,False,0.5192682000246409,0.05063202437476172,-0.0519417868114303,0.15118377742216405,0.9999702200139323,0.006069136470827373,0.004749944604282535,-0.00040335349586189604,0.9131927490234375
rep_dinning,62,62,forward,update_memory,update,selected_frame_update,False,8.394093666528023e-16,-2.220446049250313e-16,0.0,8.881784197001252e-16,1.0000000000000002,-1.408832987992523e-17,-1.8058188653298913e-17,2.1904269732740258e-17,1.0
rep_dinning,62,66,forward,forward,forward,selected_frame_duplicate_next_target,False,0.3171272120358965,-0.013953955814764607,0.012317808276924525,0.20454525501807908,0.9995437140916866,-0.0007301729770659991,0.03017329289450163,-0.0011844252290062866,0.9178788661956787
rep_dinning,63,66,right,right,right,regular_motion,False,0.581570395583566,-0.00019089015888057448,-0.03228249781049575,0.09161911217396845,0.9994314027463506,0.0037167903020866914,0.033511688144150384,-0.00015307528169430899,0.9326342940330505
rep_dinning,64,66,right,right,right,regular_motion,False,0.6454240213920641,0.02250517166118493,-0.024391080987882896,0.1493791748357225,0.9998018594581082,0.0032487706799289385,0.01960094443291471,-0.0012207745559792138,0.9430814981460571
rep_dinning,65,66,forward,forward,forward,regular_motion,False,0.503734584483501,0.08109968763782355,-0.005752092146287857,0.11764483403546677,0.9999696204520011,0.001359291878283259,0.007373726961290836,-0.002130410610831744,0.9480823278427124
rep_dinning,66,66,right,update_memory,update,selected_frame_update,False,9.36010418081977e-16,-3.3306690738754696e-16,-8.881784197001252e-16,4.440892098500626e-16,1.0000000000000002,5.2398872965205634e-17,9.298381326618519e-17,2.857523780006154e-16,0.9999999403953552
rep_dinning,66,69,right,right,right,selected_frame_duplicate_next_target,False,0.4854529919699125,-0.008660824926382205,0.004699086911466255,0.21794776838998198,0.9998686954897135,-0.0010116247261495416,0.016167346134265455,0.0004304812275060743,0.9038909077644348
rep_dinning,67,69,forward,forward,forward,regular_motion,False,0.6309240684567575,-0.027717938292929123,0.027790498000962227,0.180902924017603,-0.9999842113865244,0.003721832871074701,0.004207752723849121,-0.00014055164570734403,0.9068187475204468
rep_dinning,68,69,forward,forward,forward,regular_motion,False,0.5014093161898442,-0.09308832439780335,0.021765564900487866,0.17214193827748892,-0.9999583147635309,0.0022956701092520125,0.008184124076522145,-0.0033344785393494393,0.9443832039833069
rep_dinning,69,69,right,update_memory,update,selected_frame_update,False,9.338804927620101e-16,-4.440892098500626e-16,0.0,-4.440892098500626e-16,-1.0,-0.0,-1.3774971105135831e-17,2.0344075563488424e-17,1.0
rep_dinning,69,72,right,right,right,selected_frame_duplicate_next_target,False,0.47842826300102137,-0.03435397986069233,-0.041726367811470266,0.20365038005849145,0.9999172337296319,0.004352723553048437,0.012105563543946015,0.00018659966429698216,0.9063191413879395
rep_dinning,70,72,forward,forward,forward,regular_motion,False,0.4021234506160288,-0.020654054531396238,-0.019603058486639124,0.22163419430078912,-0.9999918019904501,-0.002061702405531324,0.003484984720936855,-1.471661905149809e-05,0.9006800651550293
rep_dinning,71,72,forward,forward,forward,regular_motion,False,0.39350915201192815,-0.017526851163574053,-0.0055569991739155555,0.12522448071995784,-0.9999973635846308,-0.0005363061309446891,0.0020887957773275804,-0.000788753271119653,0.9420112371444702
rep_dinning,72,72,forward,update_memory,update,selected_frame_update,False,7.888923100764017e-16,-5.551115123125783e-16,-2.7755575615628914e-16,-4.440892098500626e-16,-0.9999999999999999,-0.0,1.0228751873959511e-16,-2.706663863483152e-17,1.0
rep_dinning,72,74,forward,forward,forward,selected_frame_duplicate_next_target,False,0.4753004756017505,0.05026085166480376,0.003376690979633501,0.190080452613671,0.9999946144495205,0.00035047785451007145,0.001698877317162296,-0.002786046139143108,0.9233824014663696
rep_dinning,73,74,forward,forward,forward,regular_motion,False,0.2009611598681352,-0.019965050941217588,0.00028276780639474586,0.10435412413880041,-0.9999938063241398,-0.00018440455244553893,0.0035127102677989584,-0.00011905836359746196,0.9504718780517578
rep_dinning,74,74,forward,update_memory,update,selected_frame_update,False,8.945953029700594e-16,3.3306690738754696e-16,2.220446049250313e-16,-4.440892098500626e-16,-1.0000000000000002,-0.0,-6.015816461875377e-17,1.8270757303937547e-16,1.0
rep_dinning,74,77,forward,forward,forward,selected_frame_duplicate_next_target,False,0.13113012760763992,0.021133566987272756,0.012562016444099933,0.31209690741613283,0.9999970990323634,-0.0014230567815972605,0.0018146888405021085,-0.0006955146769284098,0.9154112935066223
rep_dinning,75,77,forward,forward,forward,regular_motion,False,0.2167603707394351,0.019891892442848724,0.0098511228112097,0.1900083651295028,0.9999982595079853,-0.0012085114420189512,0.0009270293604333504,-0.0010775424164599725,0.947913646697998
rep_dinning,76,77,forward,forward,forward,regular_motion,False,0.29742024948640605,0.018876042666024828,-0.0016552034385239889,0.10942893389323194,0.9999974228214576,7.650807601061772e-05,0.0020396734935951726,-0.0009940970763787046,0.9671261310577393
rep_dinning,77,77,forward,update_memory,update,selected_frame_update,False,1.1289140759068178e-15,-6.661338147750939e-16,8.881784197001252e-16,8.881784197001252e-16,-1.0,-0.0,5.5155441684306903e-17,-1.1527172393645677e-16,1.0
rep_dinning,77,80,forward,forward,forward,selected_frame_duplicate_next_target,False,0.16133065820866807,-0.0012256311262407449,0.0014118934792041737,0.2981349032292262,-0.9999995391074671,0.0005795758289899643,0.0005284439345632299,-0.0005537361465630504,0.9149777889251709
rep_dinning,78,80,forward,forward,forward,regular_motion,False,0.275981043152979,0.01999131359310302,0.003352845785997094,0.2154630889051452,0.9999971583045413,2.3665445313094672e-05,0.0021567604698484325,-0.001015483660195683,0.9326964616775513
rep_dinning,79,80,forward,forward,forward,regular_motion,False,0.26852477135226227,-0.002139679072776013,0.009542260892076548,0.11359155075085292,0.9999996493912389,-0.0006243127648841859,0.0005466743650897987,-0.00011224129941756629,0.9590021967887878
rep_dinning,80,80,forward,update_memory,update,selected_frame_update,False,8.6282627742556e-16,7.771561172376096e-16,-8.881784197001252e-16,0.0,-0.9999999999999999,-7.192554174920854e-17,-3.048032060238156e-16,1.2241037645335994e-16,1.0
rep_dinning,80,82,forward,forward,forward,selected_frame_duplicate_next_target,False,0.19885869410630921,0.01829977961996898,-0.0016482738860290058,0.21154330203096272,0.9999987878555567,-0.00018022074817400754,0.0014961575723048226,-0.0003915615126205559,0.9260331392288208
rep_dinning,81,82,forward,forward,forward,regular_motion,False,0.1652951169467623,0.006240523770384976,-0.013504224327656245,0.08917724301492136,0.9999975524815421,0.002092013067957998,0.00015522265607978845,-0.0007031487581320593,0.9613920450210571
rep_dinning,82,82,forward,update_memory,update,selected_frame_update,False,6.873770306034377e-16,-4.440892098500626e-16,-3.3306690738754696e-16,-4.440892098500626e-16,1.0000000000000002,5.248253776943579e-17,9.255157739296105e-17,5.543459614375071e-17,1.0
rep_dinning,82,86,forward,forward,forward,selected_frame_duplicate_next_target,False,0.46169651964981834,-0.00538231895759933,0.006635638837568569,0.4569403144961268,0.9999991010519851,0.00020252991744516634,0.0003837257326573487,-0.0012687125033849728,0.9271001219749451
rep_dinning,83,86,forward,forward,forward,regular_motion,False,0.43761740566809304,0.008151355299304108,0.012006227793793067,0.33089345124118585,0.9999982809430311,-0.00018075085987099117,0.0010981747536445642,-0.0014830550629885547,0.9409055709838867
rep_dinning,84,86,forward,forward,forward,regular_motion,False,0.428710901102501,-0.04615888059752904,0.026119848509507382,0.19161851785243966,-0.9999856024146382,0.002585399456880577,0.004701760914599372,-6.416684032574022e-05,0.9547057151794434
rep_dinning,85,86,forward,forward,forward,regular_motion,False,0.2627321669800263,-0.006482610845508496,-0.0036976393611605207,0.11085528972874892,-0.9999995167791838,-0.0005608248819224837,0.0005963921228101574,-0.0005442731724285125,0.9719125032424927
rep_dinning,86,86,forward,update_memory,update,selected_frame_update,False,1.312002108611405e-15,-1.1102230246251565e-16,-4.440892098500626e-16,1.3322676295501878e-15,-1.0000000000000002,-8.745303365002995e-17,7.876749635403631e-17,1.4028712823240391e-16,1.0
